,name,version,description,keywords,dependencies,devDependencies,communityInterest,downloadsCount,downloadsAcceleration,dependentsCount,quality,popularity,maintenance
1144,jest-environment-node,26.6.2,,,"{'@jest/environment': '^26.6.2', '@jest/fake-timers': '^26.6.2', '@jest/types': '^26.6.2', '@types/node': '*', 'jest-mock': '^26.6.2', 'jest-util': '^26.6.2'}",{'@jest/test-utils': '^26.6.2'},40369,46512426.333333336,128636.70275875187,153,0.6946007551645264,0.7335441847006199,0.7958096693255521
1145,jest-jasmine2,26.6.3,,,"{'@babel/traverse': '^7.1.0', '@jest/environment': '^26.6.2', '@jest/source-map': '^26.6.2', '@jest/test-result': '^26.6.2', '@jest/types': '^26.6.2', '@types/node': '*', 'chalk': '^4.0.0', 'co': '^4.6.0', 'expect': '^26.6.2', 'is-generator-fn': '^2.0.0', 'jest-each': '^26.6.2', 'jest-matcher-utils': '^26.6.2', 'jest-message-util': '^26.6.2', 'jest-runtime': '^26.6.3', 'jest-snapshot': '^26.6.2', 'jest-util': '^26.6.2', 'pretty-format': '^26.6.2', 'throat': '^5.0.0'}","{'@types/babel__traverse': '^7.0.4', '@types/co': '^4.6.2'}",40358,46028699.0,133209.55403348553,58,0.6799415281193735,0.7107460614712258,0.7966339310681596
1146,co,4.6.0,generator async control flow goodness,"['async', 'flow', 'generator', 'coro', 'coroutine']",,"{'browserify': '^10.0.0', 'istanbul-harmony': '0', 'mocha': '^2.0.0', 'mz': '^1.0.2'}",12763,47926797.666666664,50568.00785768643,4235,0.9831014645372192,0.7944965369919685,0.16666666666666666
1147,is-generator-fn,2.1.0,Check if something is a generator function,"['generator', 'function', 'func', 'fn', 'is', 'check', 'detect', 'yield', 'type']",,"{'ava': '^1.4.1', 'tsd': '^0.7.2', 'xo': '^0.24.0'}",30,34585214.666666664,83771.67366818868,70,0.9382297137207108,0.4734811732192981,0.9999405727453268
1148,jest-each,26.6.2,Parameterised tests for Jest,"['jest', 'parameterised', 'test', 'each']","{'@jest/types': '^26.6.2', 'chalk': '^4.0.0', 'jest-get-type': '^26.3.0', 'jest-util': '^26.6.2', 'pretty-format': '^26.6.2'}",,40357,44546259.0,138841.48928843223,55,0.7549369484512842,0.7092419539702144,0.7966339310681596
1149,jest-resolve-dependencies,26.6.3,,,"{'@jest/types': '^26.6.2', 'jest-regex-util': '^26.0.0', 'jest-snapshot': '^26.6.2'}","{'@jest/test-utils': '^26.6.2', 'jest-haste-map': '^26.6.2', 'jest-resolve': '^26.6.2', 'jest-runtime': '^26.6.3'}",40369,45364364.333333336,127006.14452054788,61,0.7549369484512842,0.7104648753506329,0.7958096693255521
1150,jest-watcher,26.6.2,Delightful JavaScript Testing.,,"{'@jest/test-result': '^26.6.2', '@jest/types': '^26.6.2', '@types/node': '*', 'ansi-escapes': '^4.2.1', 'chalk': '^4.0.0', 'jest-util': '^26.6.2', 'string-length': '^4.0.1'}",,40357,44073444.666666664,135796.04482496198,51,0.7922699685835213,0.7069431730323882,0.7966339310681596
1151,p-each-series,2.2.0,Iterate over promises serially,"['promise', 'foreach', 'for-each', 'for', 'each', 'collection', 'iterable', 'iterator', 'fulfilled', 'async', 'await', 'promises', 'serial', 'serially', 'series', 'bluebird']",,"{'ava': '^1.4.1', 'delay': '^4.1.0', 'time-span': '^3.0.0', 'tsd': '^0.7.2', 'xo': '^0.24.0'}",49,36240925.333333336,109688.00917047187,187,0.8348371147464844,0.5122211295736648,0.9999405727453268
1152,import-local,3.0.2,Let a globally installed package use a locally installed version of itself if available,"['import', 'local', 'require', 'resolve', 'global', 'version', 'prefer', 'cli']","{'pkg-dir': '^4.2.0', 'resolve-cwd': '^3.0.0'}","{'ava': '2.1.0', 'cpy': '^7.0.1', 'del': '^4.1.1', 'execa': '^2.0.1', 'xo': '^0.24.0'}",123,63944118.333333336,204331.9206430745,219,0.9465086696984233,0.5626941115235903,0.999894531306083
1153,resolve-cwd,3.0.0,Resolve the path of a module like `require.resolve()` but from the current working directory,"['require', 'resolve', 'path', 'module', 'from', 'like', 'cwd', 'current', 'working', 'directory', 'import']",{'resolve-from': '^5.0.0'},"{'ava': '^1.4.1', 'tsd': '^0.7.2', 'xo': '^0.24.0'}",70,73160386.33333333,254432.72168949782,236,0.9527928511049019,0.5610882659002092,0.999894531306083
1154,jest-cli,26.6.3,Delightful JavaScript Testing.,"['ava', 'babel', 'coverage', 'easy', 'expect', 'facebook', 'immersive', 'instant', 'jasmine', 'jest', 'jsdom', 'mocha', 'mocking', 'painless', 'qunit', 'runner', 'sandboxed', 'snapshot', 'tap', 'tape', 'test', 'testing', 'typescript', 'watch']","{'@jest/core': '^26.6.3', '@jest/test-result': '^26.6.2', '@jest/types': '^26.6.2', 'chalk': '^4.0.0', 'exit': '^0.1.2', 'graceful-fs': '^4.2.4', 'import-local': '^3.0.2', 'is-ci': '^2.0.0', 'jest-config': '^26.6.3', 'jest-util': '^26.6.2', 'jest-validate': '^26.6.2', 'prompts': '^2.0.1', 'yargs': '^15.4.1'}","{'@jest/test-utils': '^26.6.2', '@types/exit': '^0.1.30', '@types/graceful-fs': '^4.1.3', '@types/is-ci': '^2.0.0', '@types/prompts': '^2.0.1', '@types/yargs': '^15.0.0'}",40411,45512898.333333336,126478.66297564685,430,0.8353554880143732,0.7637169573349121,0.7958096693255521
1155,prompts,2.4.1,"Lightweight, beautiful and user-friendly prompts","['ui', 'prompts', 'cli', 'prompt', 'interface', 'command-line', 'input', 'command', 'stdin', 'menu', 'ask', 'interact']","{'kleur': '^3.0.3', 'sisteransi': '^1.0.5'}","{'@babel/cli': '^7.12.1', '@babel/core': '^7.12.3', '@babel/plugin-proposal-object-rest-spread': '^7.12.1', '@babel/preset-env': '^7.12.1', 'tap-spec': '^5.0.0', 'tape': '^4.13.3'}",6829,42459364.333333336,120883.35859969561,1678,0.9243136090534209,0.7424357508075067,0.7982648371603409
1156,sisteransi,1.0.5,ANSI escape codes for some terminal swag,"['ansi', 'escape codes', 'escape', 'terminal', 'style']",,"{'tap-spec': '^5.0.0', 'tape': '^4.13.2'}",42,38227465.666666664,106794.01002663624,55,0.9713962023180713,0.48164262572615835,0.9999405727453268
1157,jest-in-case,1.0.2,Jest utility for creating variations of the same test,"['jest', 'test', 'testing']",,"{'flow-bin': '^0.53.1', 'jest': '^20.0.4'}",940,48914.0,-111.58000380517501,16,0.8179011286168503,0.20633600229501314,0.9998651952945008
1158,jest-junit,12.0.0,A jest reporter that generates junit xml files,,"{'mkdirp': '^1.0.4', 'strip-ansi': '^5.2.0', 'uuid': '^3.3.3', 'xml': '^1.0.1'}","{'jest': '26.0.1', 'libxmljs': '^0.19.7'}",407,5181338.333333333,11922.117484779308,120,0.8781443801622516,0.41971640457898063,0.999894531306083
1159,xml,1.0.1,"Fast and simple xml generator. Supports attributes, CDATA, etc. Includes tests and examples.","['xml', 'create', 'builder', 'json', 'simple']",,{'ava': '^0.11.0'},362,9323260.666666666,32288.20473744294,358,0.9367728164969951,0.49262609015200914,0.16015353435265392
1160,jest-serializer-html,7.0.0,Jest snapshot serializer that beautifies HTML.,"['jest', 'snapshot', 'serializer', 'html', 'snapshotSerializer', 'string', 'vue', 'vue.js', 'test', 'beautifier', 'js-beautify']",{'diffable-html': '^4.0.0'},"{'conventional-changelog-cli': '^1.3.4', 'jest': '^19.0.2'}",62,167366.33333333334,544.4574771689497,8,0.9490453646233298,0.18318683186399426,0.9999404291462066
1161,diffable-html,4.0.0,Opinionated HTML formatter focused towards making HTML diffs readable.,"['html', 'formatter', 'diff', 'diffable', 'jest', 'snapshot', 'serializer', 'snapshotSerializer', 'string', 'vue', 'vue.js', 'test', 'beautifier', 'js-beautify']",{'htmlparser2': '^3.9.2'},"{'babel-jest': '^19.0.0', 'babel-preset-es2015': '^6.24.1', 'conventional-changelog-cli': '^1.3.5', 'jest': '^19.0.2', 'rollup': '^0.41.6', 'rollup-plugin-buble': '^0.15.0', 'rollup-watch': '^3.2.2'}",35,252049.0,781.4527207001522,5,0.9401374747431095,0.1811877578659074,0.999894531306083
1162,jest-watch-typeahead,0.6.2,Jest plugin for filtering by filename or test name,,"{'ansi-escapes': '^4.3.1', 'chalk': '^4.0.0', 'jest-regex-util': '^26.0.0', 'jest-watcher': '^26.3.0', 'slash': '^3.0.0', 'string-length': '^4.0.1', 'strip-ansi': '^6.0.0'}","{'@babel/cli': '^7.8.4', '@babel/core': '^7.9.6', '@babel/preset-env': '^7.9.6', '@babel/preset-typescript': '^7.10.4', '@jest/types': '^26.3.0', '@types/jest': '^26.0.13', '@types/node': '^14.6.4', '@typescript-eslint/eslint-plugin': '^4.0.1', '@typescript-eslint/parser': '^4.0.1', 'babel-eslint': '^10.1.0', 'babel-jest': '^26.0.0', 'eslint': '^7.8.1', 'eslint-config-airbnb-base': '^14.1.0', 'eslint-config-prettier': '^6.11.0', 'eslint-plugin-import': '^2.20.2', 'eslint-plugin-jest': '^24.0.0', 'eslint-plugin-prettier': '^3.1.3', 'jest': '^26.0.0', 'prettier': '^2.1.1', 'rimraf': '^3.0.2', 'typescript': '^4.0.2'}",321,12013592.666666666,39300.90019025873,1516,0.8833685489550797,0.5575701848650096,0.5150505787218819
1163,lint-staged,10.5.4,Lint files staged by git,"['lint', 'git', 'staged', 'eslint', 'prettier', 'stylelint', 'code', 'quality', 'check', 'format', 'validate']","{'chalk': '^4.1.0', 'cli-truncate': '^2.1.0', 'commander': '^6.2.0', 'cosmiconfig': '^7.0.0', 'debug': '^4.2.0', 'dedent': '^0.7.0', 'enquirer': '^2.3.6', 'execa': '^4.1.0', 'listr2': '^3.2.2', 'log-symbols': '^4.0.0', 'micromatch': '^4.0.2', 'normalize-path': '^3.0.0', 'please-upgrade-node': '^3.2.0', 'string-argv': '0.3.1', 'stringify-object': '^3.3.0'}","{'@babel/core': '^7.12.3', '@babel/plugin-proposal-object-rest-spread': '^7.12.1', '@babel/preset-env': '^7.12.1', 'babel-eslint': '10.1.0', 'babel-jest': '^26.6.1', 'consolemock': '^1.1.0', 'eslint': '^7.12.1', 'eslint-config-prettier': '^6.15.0', 'eslint-plugin-import': '^2.22.1', 'eslint-plugin-node': '^11.1.0', 'eslint-plugin-prettier': '^3.1.4', 'fs-extra': '^9.0.1', 'husky': '^4.3.0', 'jest': '^26.6.1', 'jest-snapshot-serializer-ansi': '^1.0.0', 'prettier': '^2.1.2'}",8700,14336211.333333334,45180.00386225268,898,0.9644070983853681,0.6648850033689815,0.8879887630693227
1164,cli-truncate,2.1.0,Truncate a string to a specific width in the terminal,"['truncate', 'ellipsis', 'text', 'limit', 'slice', 'cli', 'terminal', 'term', 'shell', 'width', 'ansi', 'string']","{'slice-ansi': '^3.0.0', 'string-width': '^4.2.0'}","{'ava': '^2.1.0', 'tsd': '^0.11.0', 'xo': '^0.25.3'}",81,24703264.333333332,88032.6094939117,149,0.9465086696984233,0.4953733321442625,0.999894531306083
1165,dedent,0.7.0,An ES6 string tag that strips indentation from multi-line strings,"['dedent', 'tag', 'multi-line string', 'es6']",,"{'babel-cli': '^6.22.2', 'babel-preset-es2015': '^6.22.0', 'babel-preset-es2016': '^6.22.0', 'babel-preset-es2017': '^6.22.0', 'eslint': '^3.14.1', 'jest': '^18.1.0'}",613,25935914.333333332,106073.17404870622,506,0.7500293981835684,0.5862150153799873,0.15302081550489288
1166,listr2,3.4.4,Terminal task list reborn! Create beautiful CLI interfaces via easy and logical to implement task lists that feel alive and interactive.,"['listr', 'cli', 'task', 'list', 'tasklist', 'terminal', 'term', 'console', 'ascii', 'unicode', 'loading', 'indicator', 'progress', 'busy', 'wait', 'idle']","{'chalk': '^4.1.0', 'cli-truncate': '^2.1.0', 'figures': '^3.2.0', 'indent-string': '^4.0.0', 'log-update': '^4.0.0', 'p-map': '^4.0.0', 'rxjs': '^6.6.7', 'through': '^2.3.8', 'wrap-ansi': '^7.0.0'}","{'@cenk1cenk2/cz-cc': '^1.3.8', '@cenk1cenk2/eslint-config': '^0.4.34', '@types/jest': '^26.0.20', '@types/node': '^14.14.31', '@types/rewire': '^2.5.28', '@types/through': '^0.0.30', '@types/wrap-ansi': '^3.0.0', 'delay': '^5.0.0', 'enquirer': '^2.3.6', 'eslint': '^7.21.0', 'husky': '^4.3.8', 'jest': '^26.6.3', 'jest-mock-process': '^1.4.0', 'lint-staged': '^10.5.4', 'prettier': '^2.2.1', 'rewire': '^5.0.0', 'rimraf': '^3.0.2', 'ts-jest': '^26.5.3', 'ts-node': '^9.1.1', 'tsc-watch': '^4.2.9', 'tsconfig-paths': '^3.9.0', 'tscpaths': '^0.0.9', 'typescript': '^4.2.3'}",111,9301751.333333334,63630.18976407916,47,0.9583551637474574,0.4272574048033587,1.0
1167,log-update,4.0.0,"Log by overwriting the previous output in the terminal. Useful for rendering progress bars, animations, etc.","['log', 'logger', 'logging', 'cli', 'terminal', 'term', 'console', 'shell', 'update', 'refresh', 'overwrite', 'output', 'stdout', 'progress', 'bar', 'animation']","{'ansi-escapes': '^4.3.0', 'cli-cursor': '^3.1.0', 'slice-ansi': '^4.0.0', 'wrap-ansi': '^6.2.0'}","{'@types/node': '^13.7.4', 'ava': '^3.3.0', 'terminal.js': '^1.0.10', 'tsd': '^0.11.0', 'xo': '^0.26.1'}",942,26391584.0,76714.22764459666,690,0.9465086696984233,0.6050423708106176,0.999894531306083
1168,string-argv,0.3.1,string-argv parses a string into an argument array to mimic process.argv. This is useful when testing Command Line Utilities that you want to pass arguments to.,['argv'],,"{'jasmine': '^2.4.1', 'typescript': '^3.4.3'}",57,15377202.0,54972.37054794522,123,0.7409915967989309,0.45511053715495553,0.29361136377852776
1169,stringify-object,3.3.0,Stringify an object/array like JSON.stringify just without all the double-quotes,"['object', 'stringify', 'pretty', 'print', 'dump', 'format', 'type', 'json']","{'get-own-enumerable-property-symbols': '^3.0.0', 'is-obj': '^1.0.1', 'is-regexp': '^1.0.0'}","{'ava': '*', 'xo': '*'}",321,21110689.666666668,55718.425152207026,292,0.8599677232624,0.5289046373217232,0.999894531306083
1170,get-own-enumerable-property-symbols,3.0.2,Returns an array of all enumerable symbol properties found directly upon a given object,"['get', 'enumerable', 'symbol', 'property', 'key', 'object']",,"{'@commitlint/cli': '^8.2.0', '@commitlint/config-conventional': '^8.2.0', '@commitlint/travis-cli': '^8.2.0', '@types/node': '^12.12.11', '@typescript-eslint/eslint-plugin': '^2.8.0', 'eslint': '^6.6.0', 'eslint-config-standard-with-typescript': '^11.0.1', 'eslint-plugin-import': '^2.18.2', 'eslint-plugin-node': '^10.0.0', 'eslint-plugin-promise': '^4.2.1', 'eslint-plugin-standard': '^4.0.1', 'husky': '^3.1.0', 'npm-run-all': '^4.1.5', 'standard-version': '^7.0.1', 'tsconfigs': '^4.0.1', 'typescript': '^3.7.2'}",9,21781689.0,60106.09204718418,19,0.9654687553180948,0.41013956020174036,0.9999531330470905
1171,is-obj,2.0.0,Check if a value is an object,"['object', 'is', 'check', 'test', 'type']",,"{'ava': '^1.4.1', 'tsd': '^0.7.2', 'xo': '^0.24.0'}",44,74449716.33333333,191438.48957382038,125,0.9554165595786436,0.5325477780989434,0.9999405727453268
1172,is-regexp,2.1.0,Check if a value is a regular expression,"['regex', 'regexp', 'regular', 'expression', 'regular expression', 're', 'check', 'type', 'is']",,"{'ava': '^1.4.1', 'tsd': '^0.7.2', 'xo': '^0.24.0'}",27,32498910.0,93379.85696347032,51,0.9554165595786436,0.46515921692799084,0.9999405727453268
1173,module-alias,2.2.2,Create aliases of directories and register custom module paths,"['extend', 'modules', 'node', 'path', 'resolve']",,"{'chai': '^3.5.0', 'hello-world-classic': 'github:ilearnio/hello-world-classic', 'husky': '^3.0.2', 'mocha': '^2.4.5', 'semver': '^6.1.1', 'standard': '^12.0.1'}",1259,1045770.6666666666,3786.0563165905623,421,0.9652113103015547,0.41404030240848744,0.22493102035143306
1174,multipipe,4.0.0,pipe streams with centralized error handling,,"{'duplexer2': '^0.1.2', 'object-assign': '^4.1.0'}","{'mocha': '^7.0.1', 'prettier-standard': '^16.0.0', 'standard': '^14.0.2', 'through2': '^3.0.0'}",334,4710850.333333333,3614.0291095890425,154,0.975263506041006,0.3962056021810827,0.999894531306083
1175,duplexer2,0.1.4,Like duplexer but using streams3,"['duplex', 'duplexer', 'stream', 'stream3', 'join', 'combine']",{'readable-stream': '^2.0.2'},{'mocha': '^2.2.5'},122,18342881.333333332,34165.68869863014,184,0.8652147989518765,0.4770604910912283,0.16666454997267144
1176,normalize.css,8.0.1,A modern alternative to CSS resets,,,,53657,4502963.0,9762.91118721461,2304,0.9369324834792496,0.6906251608277326,0.46324023829255684
1177,npm-run-all,4.1.5,A CLI tool to run multiple npm-scripts in parallel or sequential.,"['cli', 'command', 'commandline', 'tool', 'npm', 'npm-scripts', 'run', 'sequential', 'serial', 'parallel', 'task']","{'ansi-styles': '^3.2.1', 'chalk': '^2.4.1', 'cross-spawn': '^6.0.5', 'memorystream': '^0.3.1', 'minimatch': '^3.0.4', 'pidtree': '^0.3.0', 'read-pkg': '^3.0.0', 'shell-quote': '^1.6.1', 'string.prototype.padend': '^3.0.0'}","{'@types/node': '^4.9.1', 'babel-plugin-transform-async-to-generator': '^6.24.1', 'babel-preset-power-assert': '^2.0.0', 'babel-register': '^6.26.0', 'codecov': '^3.1.0', 'eslint': '^4.19.1', 'eslint-config-mysticatea': '^12.0.0', 'fs-extra': '^7.0.1', 'mocha': '^5.2.0', 'nyc': '^11.9.0', 'p-queue': '^2.4.2', 'power-assert': '^1.6.1', 'rimraf': '^2.6.2', 'yarn': '^1.12.3'}",4521,8047118.0,31203.99414003043,793,0.9277413057250107,0.6004594161054821,0.229817930025956
1178,memorystream,0.3.1,This is lightweight memory stream module for node.js.,"['memory', 'test', 'stream', 'tools', 'streams', 'buffer']",,"{'expect.js': '~0.2.0', 'mocha': '~1.20.0', 'grunt': '~0.4', 'grunt-cli': '~0.1.13', 'grunt-mocha-test': '~0.12.2', 'grunt-contrib-jshint': '~0.10.0', 'q': '~1.0.1'}",98,7243703.666666667,22037.010312024344,122,0.8453264281100633,0.413544385046823,0.16665017906636095
1179,pidtree,0.5.0,Cross platform children list of a PID,"['ps-tree', 'ps', 'tree', 'ppid', 'pid', 'pidtree', 'pgrep', 'list', 'all', 'system', 'process', 'processes']",,"{'ava': '~0.25.0', 'codecov': '^3.6.5', 'mockery': '^2.1.0', 'np': '^2.20.1', 'npm-check': '^5.9.2', 'nyc': '^11.6.0', 'pify': '^3.0.0', 'string-to-stream': '^1.1.0', 'through': '^2.3.8', 'time-span': '^2.0.0', 'tree-kill': '^1.1.0', 'tsd': '^0.11.0', 'xo': '~0.20.3'}",84,7277079.666666667,27917.76573439878,20,0.8683843003727455,0.37937239000262407,0.5149693315622014
1180,shell-quote,1.7.2,quote and parse shell commands,"['command', 'parse', 'quote', 'shell']",,{'tape': '4'},211,34747404.0,88042.61057838664,594,0.8179011286168503,0.5714199337093459,0.9998651952945008
1181,string.prototype.padend,3.1.2,ES2017 spec-compliant String.prototype.padEnd shim.,"['String.prototype.padRight', 'String.prototype.padEnd', 'string', 'ES2017', 'ES8', 'shim', 'trim', 'padLeft', 'padRight', 'padStart', 'padEnd', 'polyfill', 'es-shim API']","{'call-bind': '^1.0.2', 'define-properties': '^1.1.3', 'es-abstract': '^1.18.0-next.2'}","{'@es-shims/api': '^2.1.2', '@ljharb/eslint-config': '^17.5.1', 'aud': '^1.1.4', 'eslint': '^7.20.0', 'function-bind': '^1.1.1', 'functions-have-names': '^1.2.2', 'has-strict-mode': '^1.0.1', 'nyc': '^10.3.2', 'safe-publish-latest': '^1.1.4', 'tape': '^5.2.0'}",19,14479780.333333334,45523.40043759512,60,0.9795268087474057,0.4163453780067019,0.999894531306083
1182,opencollective,1.0.3,Official Command Line Interface for Open Collective,"['opencollective', 'donate', 'donation', 'fundoss', 'npm']","{'chalk': '1.1.3', 'inquirer': '3.0.6', 'minimist': '1.2.0', 'node-fetch': '1.6.3', 'babel-polyfill': '6.23.0', 'opn': '4.0.2'}","{'babel-cli': '6.24.1', 'babel-core': '6.24.1', 'babel-preset-es2015': '6.24.1', 'babel-preset-stage-0': '6.24.1', 'babel-register': '6.14.0', 'chai': '3.5.0', 'cross-env': '4.0.0', 'mocha': '3.2.0'}",34,1062024.0,1307.4521689497724,175,0.7575649353300924,0.28779857564574085,0.9998651952945008
1183,inquirer,8.0.0,A collection of common interactive command line user interfaces.,"['command', 'prompt', 'stdin', 'cli', 'tty', 'menu']","{'ansi-escapes': '^4.2.1', 'chalk': '^4.1.0', 'cli-cursor': '^3.1.0', 'cli-width': '^3.0.0', 'external-editor': '^3.0.3', 'figures': '^3.0.0', 'lodash': '^4.17.21', 'mute-stream': '0.0.8', 'run-async': '^2.4.0', 'rxjs': '^6.6.6', 'string-width': '^4.1.0', 'strip-ansi': '^6.0.0', 'through': '^2.3.6'}","{'chai': '^4.3.0', 'chalk-pipe': '^5.0.0', 'cmdify': '^0.0.4', 'mocha': '^8.3.0', 'mockery': '^2.1.0', 'nyc': '^15.0.0', 'sinon': '^9.2.4'}",15512,92237804.66666667,98248.15494672756,22767,0.9128603639608909,0.8940888916688599,0.6610000586849987
1184,babel-polyfill,6.26.0,Provides polyfills necessary for a full ES2015+ environment,,"{'babel-runtime': '^6.26.0', 'core-js': '^2.5.0', 'regenerator-runtime': '^0.10.5'}","{'@babel/cli': '^7.10.4', '@babel/core': '^7.11.0', '@babel/eslint-config-internal': 'link:./eslint/babel-eslint-config-internal', '@babel/eslint-parser': '^7.11.0', '@babel/eslint-plugin-development': '^7.11.0', '@babel/eslint-plugin-development-internal': 'link:./eslint/babel-eslint-plugin-development-internal', '@babel/plugin-proposal-dynamic-import': '^7.10.4', '@babel/plugin-proposal-object-rest-spread': '^7.11.0', '@babel/plugin-transform-flow-strip-types': '^7.10.4', '@babel/plugin-transform-for-of': '^7.10.4', '@babel/plugin-transform-modules-commonjs': '^7.10.4', '@babel/plugin-transform-runtime': '^7.11.0', '@babel/preset-env': '^7.11.0', '@babel/preset-flow': '^7.10.4', '@babel/register': '^7.10.5', '@babel/runtime': '^7.11.0', '@rollup/plugin-json': '4.0.1', 'babel-jest': '^24.9.0', 'babel-plugin-transform-charcodes': '^0.2.0', 'browserify': '^16.2.3', 'bundle-collapser': '^1.2.1', 'chalk': '^2.4.2', 'charcodes': '^0.2.0', 'derequire': '^2.0.2', 'enhanced-resolve': '^3.0.0', 'eslint': '^7.5.0', 'eslint-import-resolver-node': '^0.3.3', 'eslint-plugin-flowtype': '^4.6.0', 'eslint-plugin-import': '^2.22.0', 'eslint-plugin-jest': '^23.8.2', 'eslint-plugin-prettier': '^3.1.2', 'fancy-log': '^1.3.3', 'flow-bin': '^0.123.0', 'gulp': '^4.0.2', 'gulp-babel': '^8.0.0', 'gulp-filter': '^5.1.0', 'gulp-newer': '^1.0.0', 'gulp-plumber': '^1.2.1', 'husky': '^3.0.0', 'jest': '^24.9.0', 'lerna': '^3.19.0', 'lerna-changelog': '^0.5.0', 'lint-staged': '^9.2.0', 'lodash': '^4.17.19', 'mergeiterator': '^1.2.5', 'output-file-sync': '^2.0.0', 'prettier': '^2.0.5', 'pump': '^3.0.0', 'rimraf': '^2.6.3', 'rollup': '1.27.9', 'rollup-plugin-babel': '^4.4.0', 'rollup-plugin-commonjs': '^10.1.0', 'rollup-plugin-node-builtins': '^2.1.2', 'rollup-plugin-node-globals': '^1.4.0', 'rollup-plugin-node-resolve': '^5.0.0', 'rollup-plugin-replace': '^2.2.0', 'rollup-plugin-terser': '^5.3.0', 'test262-stream': '^1.3.0', 'through2': '^2.0.0', 'typescript': '^3.6.3'}",42742,10907519.0,-1282.6847222222132,5574,0.9254870304232115,0.6852913147831743,0.5534528055168731
